_id,x,y,objectid,terminal_id,node,location,lot,rate,maxhours,date1,time1,date2,time2,restdates,resttime1,resttime2,specialev,created_user,created_date,last_edited_user,last_edited_date,ratetimea,ratetimeb,rate2
89977,-79.9618521614315,40.4388592233133,500,407114-HALKET0102,OAKLAND1,HALKET ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89978,-79.9601368882378,40.4388857619205,501,407115-CLTART0202,OAKLAND1,COLTART AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89979,-79.9587407981583,40.4408485637089,502,407116-MEYRAN0102,OAKLAND1,MEYRAN AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM,4PM - 6PM,No,,,,, , , 
89980,-79.9581909451158,40.4405178616836,503,407117-MEYRAN0201,OAKLAND1,MEYRAN AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89981,-79.9573701888551,40.4398635976249,504,407118-MEYRAN0203,OAKLAND1,MEYRAN AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89982,-79.9585530434118,40.4400697782097,505,407119-SEMPLE0201,OAKLAND1,SEMPLE ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89983,-79.9582740935574,40.4396553749163,506,407120-SEMPLE0202,OAKLAND1,SEMPLE ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89984,-79.957815435796,40.4413119521548,507,407121-ATWOOD0101,OAKLAND1,ATWOOD ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM,4PM - 6PM,No,,,,, , , 
89985,-79.9581828985554,40.4414558672715,508,407122-ATWOOD0102,OAKLAND1,ATWOOD ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM,4PM - 6PM,No,,,,, , , 
89986,-79.9571261078145,40.4406127856322,509,407123-ATWOOD0202,OAKLAND1,ATWOOD ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89987,-79.9565856424989,40.4401810339192,510,407124-ATWOOD0204,OAKLAND1,ATWOOD ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89988,-79.9589419640344,40.4427174079776,511,407125-DESOTO0201,OAKLAND1,DESOTO ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89989,-79.9594918170755,40.443027686191,512,407126-DESOTO0203,OAKLAND1,DESOTO ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89990,-79.9641937307652,40.4407485364829,513,407127-TERACE3301,OAKLAND1,TERRACE ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89991,-79.9633609046673,40.4415487482825,514,407128-TERACE3401,OAKLAND1,TERRACE ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89992,-79.9613103553713,40.4433134674324,515,407130-TERACE3602,OAKLAND1,TERRACE ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89993,-79.9617073223994,40.4429215384388,516,407131-TERACE3604,OAKLAND1,TERRACE ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89994,-79.9610716386025,40.442058061877,517,407132-LTHROP0201,OAKLAND1,LOTHROP ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89995,-79.9618307040169,40.4424418305868,518,407133-LTHROP0203,OAKLAND1,LOTHROP ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89996,-79.9602374713097,40.4416355054976,519,407134-LTHROP0101,OAKLAND1,LOTHROP ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89997,-79.9631959488005,40.4420713304223,520,407135-DARAGH0302,OAKLAND1,DARRAGH ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89998,-79.9642446928944,40.442676581559,521,407136-DARAGH0306,OAKLAND1,DARRAGH ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89999,-79.963603644715,40.4423173100416,522,407137-DARAGH0304,OAKLAND1,DARRAGH ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90000,-79.9646979863747,40.4429011252801,523,407138-DARAGH0308,OAKLAND1,DARRAGH ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90001,-79.9588937958908,40.4425004617451,524,407139-DESOTO0202,OAKLAND1,DESOTO ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90002,-79.9544787670028,40.4447505210889,526,408193-5THAVE4201,OAKLAND2,FIFTH AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90003,-79.9536445997856,40.4453547275686,527,408194-5THAVE4203,OAKLAND2,FIFTH AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90004,-79.9570939214653,40.4429052082139,528,408195-5THAVE3901,OAKLAND2,FIFTH AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90005,-79.9568015606331,40.4434583991169,529,408196-THCKRY0101,OAKLAND2,THACKERAY AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90006,-79.9574023756721,40.4439176869621,530,408197-THCKRY0103,OAKLAND2,THACKERAY AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90007,-79.9578476225327,40.4442749086728,531,408198-THCKRY0105,OAKLAND2,THACKERAY AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90008,-79.9567117626805,40.4446624638699,532,408199-UNIVER0101,OAKLAND2,UNIVERSITY AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90009,-79.9561324053101,40.4440664163003,533,408200-UNIVER0102,OAKLAND2,UNIVERSITY AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90010,-79.9568566020131,40.4446747113614,534,408202-UNIVER0104,OAKLAND2,UNIVERSITY AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90011,-79.9552458791127,40.4460293502364,535,408204-LYTTON0102,OAKLAND2,LYTTON AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90012,-79.9590049960442,40.4437799008613,536,408207-OHARA-3902,OAKLAND2,OHARA ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90013,-79.9586254633714,40.4440544520246,537,408209-OHARA-3904,OAKLAND2,OHARA ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90014,-79.9578583513963,40.4446035509871,538,408211-OHARA-4002,OAKLAND2,OHARA ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90015,-79.9570349130171,40.4451893876858,539,408212-OHARA-4101,OAKLAND2,OHARA ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90016,-79.9571851168498,40.4462936861111,540,408215-PRKMAN0202,OAKLAND2,PARKMAN AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90017,-79.9576893723304,40.4466958013447,541,408216-PRKMAN0204,OAKLAND2,PARKMAN AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90018,-79.958064881728,40.4469591140757,542,408217-PRKMAN0206,OAKLAND2,PARKMAN AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90019,-79.9578073896355,40.447671482162,543,408218-PRKMAN0208,OAKLAND2,PARKMAN AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90020,-79.9558815628394,40.4459425987992,544,408219-BIGELO4202,OAKLAND2,BIGELOW BLVD, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90021,-79.955945935822,40.4452138825341,545,408221-BIGELO0002,OAKLAND2,BIGELOW BLVD, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90022,-79.9542588257413,40.4440156681036,546,408222-BIGELO0102,OAKLAND2,BIGELOW BLVD, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90023,-79.9536392352296,40.4435053488239,547,408223-BIGELO0104,OAKLAND2,BIGELOW BLVD, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90024,-79.9575284393976,40.4420560207006,548,408224-OAKLND0101,OAKLAND2,OAKLAND AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90025,-79.9575297804945,40.4419478301771,549,408225-OAKLND0102,OAKLAND2,OAKLAND AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90026,-79.9566862254566,40.441382378796,550,408226-OAKLND0201,OAKLAND2,OAKLAND AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90027,-79.9567345052279,40.4413007247667,551,408227-OAKLND0202,OAKLAND2,OAKLAND AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90028,-79.9567988782986,40.4417681927288,552,408228-FORBES3801,OAKLAND2,FORBES AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90029,,,0,PBP355,ASTE-WAR-L,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
90030,-79.9561041859865,40.4422795459142,553,408229-FORBES3901,OAKLAND2,FORBES AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90031,-79.9556656446993,40.4425837022526,554,408230-FORBES3903,OAKLAND2,FORBES AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90032,-79.955161389267,40.4428347832997,555,408231-FORBES3905,OAKLAND2,FORBES AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90033,-79.9541676305389,40.4430981112153,556,408232-FORBES3907,OAKLAND2,FORBES AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90034,-79.9572682650739,40.442479595142,557,408233-SBQUET0101,OAKLAND2,S BOUQUET ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90035,-79.9571207435172,40.4422734219036,558,408234-SBQUET0102,OAKLAND2,S BOUQUET ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90036,-79.9562409786538,40.4418069781584,559,408235-SBQUET0202,OAKLAND2,S BOUQUET ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90037,-79.9561793999301,40.4435129467197,560,408236-5THAVE4001,OAKLAND2,FIFTH AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90038,-79.956608441313,40.4405933926099,561,408327-SENNOT3702,OAKLAND2,SENNOTT ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90039,-79.9557742740963,40.4412037605218,562,408328-SENNOT3802,OAKLAND2,SENNOTT ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90040,-79.9509999410514,40.4476980175097,563,409238-NDTHRG0101,OAKLAND3,N DITHRIDGE ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90041,-79.9508819237864,40.4472652907005,564,409239-NDTHRG0102,OAKLAND3,N DITHRIDGE ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90042,-79.9513781326689,40.4480960420559,565,409241-NDTHRG0104,OAKLAND3,N DITHRIDGE ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90043,-79.9517965574561,40.4487920690692,566,409242-NDTHRG0106,OAKLAND3,N DITHRIDGE ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90044,-79.9505332364145,40.4460160825837,567,409243-SDTHRG0202,OAKLAND3,S DITHRIDGE ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90045,-79.9504500878577,40.4453159443474,568,409244-SDTHRG0302,OAKLAND3,S DITHRIDGE ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90046,-79.9502328288075,40.444599468812,569,409245-SDTHRG0401,OAKLAND3,S DITHRIDGE ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90047,-79.9504018080515,40.4449219858072,570,409246-SDTHRG0402,OAKLAND3,S DITHRIDGE ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90048,-79.950305248447,40.4442442900665,571,409247-SDTHRG0404,OAKLAND3,S DITHRIDGE ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90049,-79.9502435579839,40.4491717172057,572,409248-NCRAIG0101,OAKLAND3,N CRAIG ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90050,-79.9503776684684,40.4490655792459,573,409249-NCRAIG0102,OAKLAND3,N CRAIG ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90051,-79.9497983110711,40.448106247851,574,409251-NCRAIG0106,OAKLAND3,N CRAIG ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90052,-79.9495247256382,40.4477163879894,575,409252-NCRAIG0108,OAKLAND3,N CRAIG ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90053,,,0,PBP357,SHILOH-L,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
90054,-79.9492296825217,40.44726120843,576,409253-NCRAIG0110,OAKLAND3,N CRAIG ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90055,-79.9488729485354,40.4462161208127,577,409254-SCRAIG0201,OAKLAND3,S CRAIG ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,,~ 8AM - 2PM,~ 2PM - 6PM,$2.50 Per Hour
90056,-79.9489400037645,40.4459854645144,578,409255-SCRAIG0202,OAKLAND3,S CRAIG ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,,~ 8AM - 2PM,~ 2PM - 6PM,$2.50 Per Hour
90057,-79.9487683422999,40.4455180258851,579,409256-SCRAIG0301,OAKLAND3,S CRAIG ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,,~ 8AM - 2PM,~ 2PM - 6PM,$2.50 Per Hour
90058,-79.9488675840654,40.4455343556696,580,409257-SCRAIG0302,OAKLAND3,S CRAIG ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,,~ 8AM - 2PM,~ 2PM - 6PM,$2.50 Per Hour
90059,-79.9486744649108,40.4449138209131,581,409258-SCRAIG0401,OAKLAND3,S CRAIG ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,,~ 8AM - 2PM,~ 2PM - 6PM,$2.50 Per Hour
90060,-79.9488139398242,40.444934233326,582,409259-SCRAIG0402,OAKLAND3,S CRAIG ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,,~ 8AM - 2PM,~ 2PM - 6PM,$2.50 Per Hour
90061,-79.9554202230058,40.4494635954922,583,409270-BIGELO4102,OAKLAND3,BIGELOW BLVD, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90062,-79.9550205738127,40.4504637290395,584,409273-BIGELO4106,OAKLAND3,BIGELOW BLVD, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90063,-79.9551412729661,40.4465365885953,585,409274-BIGELO4204,OAKLAND3,BIGELOW BLVD, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90064,-79.9543285634235,40.4470836261066,586,409275-BIGELO4302,OAKLAND3,BIGELOW BLVD, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90065,-79.9521720666574,40.4463930245848,587,409276-5THAVE4301,OAKLAND3,FIFTH AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90066,-79.9528238436172,40.4459528049849,588,409277-5THAVE4303,OAKLAND3,FIFTH AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90067,-79.9485805877271,40.4470958734105,589,409279-5THAVE4603,OAKLAND3,FIFTH AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90068,-79.9500906718429,40.4467325430473,590,409280-5THAVE4502,OAKLAND3,FIFTH AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90069,-79.9513137595291,40.4466910387637,591,409281-5THAVE4401,OAKLAND3,FIFTH AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90070,-79.9514505522409,40.4468223551554,592,409282-5THAVE4402,OAKLAND3,FIFTH AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90071,-79.9532261751618,40.4468733846657,593,409283-RUSKIN0101,OAKLAND3,RUSKIN AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90072,-79.9538538122902,40.4472081377662,594,409284-RUSKIN0102,OAKLAND3,RUSKIN AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90073,-79.952893581109,40.4464386113606,595,409285-RUSKIN0104,OAKLAND3,RUSKIN AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90074,-79.9534568451372,40.4459078983084,596,409286-TNYSON0101,OAKLAND3,TENNYSON AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90075,-79.9536124133045,40.4458568679821,597,409287-TNYSON0102,OAKLAND3,TENNYSON AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90076,-79.9541273976347,40.4463998285743,598,409288-TNYSON0103,OAKLAND3,TENNYSON AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90077,-79.9544747438197,40.446536588624,599,409290-TNYSON0105,OAKLAND3,TENNYSON AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90078,-79.9521264691531,40.4472489612787,600,409291-NBLFLD0101,OAKLAND3,N BELLEFIELD, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90079,-79.9520379561859,40.4466733485154,601,409292-NBLFLD0102,OAKLAND3,N BELLEFIELD, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90080,-79.9525690338237,40.4478755979227,602,409293-NBLFLD0104,OAKLAND3,N BELLEFIELD, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90081,-79.9529069923164,40.4485838740082,603,409294-NBLFLD0202,OAKLAND3,N BELLEFIELD, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90082,-79.9539503721022,40.4507025342782,604,409296-NBLFLD0206,OAKLAND3,N BELLEFIELD, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90083,-79.9516222136161,40.4460793599777,605,409297-SBLFLD0301,OAKLAND3,S BELLEFIELD, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90084,-79.9513271704849,40.4454241294121,606,409298-SBLFLD0303,OAKLAND3,S BELLEFIELD, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90085,-79.950946296632,40.4446790775523,607,409299-SBLFLD0305,OAKLAND3,S BELLEFIELD, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90086,-79.9507183087537,40.444115690386,608,409300-SBLFLD0307,OAKLAND3,S BELLEFIELD, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90087,-79.9507263554625,40.4451914291909,609,409301-FILMOR4401,OAKLAND3,FILMORE ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90088,-79.9491009363039,40.4452894084105,610,409302-FILMOR4501,OAKLAND3,FILMORE ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,,~ 8AM - 2PM,~ 2PM - 6PM,$2.50 Per Hour
90089,-79.9485564477019,40.4452424601092,611,409303-FILMOR4601,OAKLAND3,FILMORE ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,,~ 8AM - 2PM,~ 2PM - 6PM,$2.50 Per Hour
90090,-79.9491384872764,40.4457609310687,612,409304-WNTHRP4502,OAKLAND3,WINTHROP ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,,~ 8AM - 2PM,~ 2PM - 6PM,$2.50 Per Hour
90091,-79.9502274644696,40.4457099005905,613,409305-WNTHRP4504,OAKLAND3,WINTHROP ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90092,-79.9486074097361,40.4458813627557,614,409306-WNTHRP4602,OAKLAND3,WINTHROP ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,,~ 8AM - 2PM,~ 2PM - 6PM,$2.50 Per Hour
90093,-79.9529740475256,40.4480837951127,615,409308-BAYARD4302,OAKLAND3,BAYARD ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90094,-79.9543085032181,40.4522350174326,616,409333-BIGELO4001,OAKLAND3,BIGELOW BLVD, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90095,-79.9545874529905,40.451536985131,617,409334-BIGELO4003,OAKLAND3,BIGELOW BLVD, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90096,-79.9502858309784,40.4523729848126,618,409335-CENTRE4602,OAKLAND3,CENTRE AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,4PM - 6PM, ,No,,,,, , , 
90097,-79.9538686206606,40.4514064150895,619,409337-CENTRE4401,OAKLAND3,CENTRE AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM, ,No,,,,, , , 
90098,-79.9529734052226,40.4515443271988,620,409339-CENTRE4502,OAKLAND3,CENTRE AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90099,-79.9514694400074,40.4511714111957,621,409340-NCRAIG0201,OAKLAND3,N CRAIG ST, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM, ,No,,,,, , , 
90100,-79.9504850690875,40.4524327696316,622,409341-CENTRE4601,OAKLAND3,CENTRE AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90101,-79.9417007189831,40.4404168142201,623,410139-FREWST5001,OAKLAND4,FREW ST, ,Dynamic,10 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90102,-79.9443373313033,40.4409986045368,624,410140-FREWST4901,OAKLAND4,FREW ST, ,Dynamic,10 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90103,-79.9433408903301,40.4407822199551,625,410141-FREWST4903,OAKLAND4,FREW ST, ,Dynamic,10 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90104,-79.9425563439383,40.4406168690045,626,410142-FREWST4905,OAKLAND4,FREW ST, ,Dynamic,10 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90105,-79.9478952826836,40.4412874563582,627,410143-FREWST4801,OAKLAND4,FREW ST, ,Dynamic,10 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90106,-79.9472019314588,40.441558955699,628,410144-FREWST4803,OAKLAND4,FREW ST, ,Dynamic,10 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90107,-79.9465045568918,40.4414589297947,629,410145-FREWST4805,OAKLAND4,FREW ST, ,Dynamic,10 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90108,-79.9452761047634,40.441194574876,630,410146-FREWST4807,OAKLAND4,FREW ST, ,Dynamic,10 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90109,-79.9418992025373,40.4407658890738,631,410147-TECHST5001,OAKLAND4,TECH ST, ,Dynamic,10 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
